# DISASSEMBLY-DERIVED (tier 2: addresses).  GENERATED by
# docs/whitebox/scripts/build_ref.py -- do not hand-edit.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# kind: func-entry | in-func | data | unmapped
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a (not code)
addr	kind	func	func_size	ncallers	ncallees	tu	tu_conf	subsys	page	conf	label	n_cites	cites
10bf6723	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf673b	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf6758	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf6769	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf6835	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf6841	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	2	whitebox/WB_MEMCPY_FINDINGS.md:2
10bf684b	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf688a	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf68ee	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf68f4	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf6902	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf6909	in-func	10bf6555	1477	1	31	cgintrin.c	in-anchor	-	-	unknown	-	2	whitebox/WB_MEMCPY_FINDINGS.md:2
10bf6b1a	func-entry	10bf6b1a	144	1	7	cgintrin.c	in-anchor	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf7c59	func-entry	10bf7c59	4569	1	97	cgintrin.c	in-anchor	-	-	high	ppc-codegen: xrefs ppc/code.c; never touches DAT_10c46310 — PPC instruction selection, NOT the IL reader	2	whitebox/WB_MEMCPY_FINDINGS.md:1,whitebox/WB_SELECT_FINDINGS.md:1
10bf7d0b	in-func	10bf7c59	4569	1	97	cgintrin.c	in-anchor	-	-	high	ppc-codegen	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf7d1f	in-func	10bf7c59	4569	1	97	cgintrin.c	in-anchor	-	-	high	ppc-codegen	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf7d8b	in-func	10bf7c59	4569	1	97	cgintrin.c	in-anchor	-	-	high	ppc-codegen	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf7dd6	in-func	10bf7c59	4569	1	97	cgintrin.c	in-anchor	-	-	high	ppc-codegen	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf7e28	in-func	10bf7c59	4569	1	97	cgintrin.c	in-anchor	-	-	high	ppc-codegen	2	whitebox/WB_MEMCPY_FINDINGS.md:2
10bf7e3b	in-func	10bf7c59	4569	1	97	cgintrin.c	in-anchor	-	-	high	ppc-codegen	3	whitebox/WB_MEMCPY_FINDINGS.md:2,BOARD.md:1
10bf7e40	in-func	10bf7c59	4569	1	97	cgintrin.c	in-anchor	-	-	high	ppc-codegen	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10bf8e35	data	10bf8e35	4	0	0	cgintrin.c	in-anchor	-	-	unknown	-	3	whitebox/WB_MEMCPY_FINDINGS.md:3
10bf8e59	data	10bf8e59	1	0	0	cgintrin.c	in-anchor	-	-	unknown	-	3	whitebox/WB_MEMCPY_FINDINGS.md:3
10bf96c6	func-entry	10bf96c6	19	4	0	cgintrin.c	gap	-	-	unknown	-	2	rungs/2026-08-14-merger4.md:1,whitebox/WB_MERGER4_FINDINGS.md:1
10bf9f15	func-entry	10bf9f15	3861	2	13	code.c	in-anchor	-	-	high	ppc-codegen: same region, same reasoning	2	whitebox/WB_FRAME_FINDINGS.md:1,whitebox/WB_REGALLOC_FINDINGS.md:1
10bfb00d	func-entry	10bfb00d	237	1	2	code.c	gap	-	-	high	reg-set-fpr-vmx: builds the class-1 (FPR, list 10c37f20) and class-5 (VMX, 10c37fa8 / 10c38030 / 10c38440) sets; -QFPU# = DAT_10c2e974, -QVMX128 = DAT_10c2e978, -QVMXReserve = DAT_10c2e97c	1	whitebox/WB_REGALLOC_FINDINGS.md:1
10bfb0fa	func-entry	10bfb0fa	117	1	3	code.c	gap	regalloc	P_REGALLOC.md	high	reg-set-gpr: builds the class-0 (GPR) allocatable set + ordered list: default 10c37de0, -QGPRReserve 10c37e50, POGO 10c37eb8; then drops the frame-pointer register (DAT_10c6fd9c) or adds r31 (0x20) when there is none	5	whitebox/WB_REGALLOC_FINDINGS.md:4,BOARD.md:1
10bfc02f	func-entry	10bfc02f	44	1	0	code.c	gap	regalloc	P_REGALLOC.md	high	reg-list-hook: the machine-dependent pre-select hook; touches class 5 (VMX) ONLY, and only under -QVMX128 -- so for GPRs and FPRs the ordered preference list is the fixed image-resident array	4	whitebox/WB_REGALLOC_FINDINGS.md:2,BOARD.md:1,whitebox/WB_LIVE_FINDINGS.md:1
10bfc477	func-entry	10bfc477	529	1	10	code.c	gap	-	-	unknown	-	2	BOARD.md:1,whitebox/WB_LIVE_FINDINGS.md:1
10bfdf47	func-entry	10bfdf47	1927	1	17	code.c	gap	-	-	unknown	-	2	BOARD.md:1,whitebox/WB_LIVE_FINDINGS.md:1
10bfeb52	func-entry	10bfeb52	165	1	4	code.c	gap	-	-	medium	prolog-lr-slot: the LR-slot half of the bit-0 arm; reads the final frame size from [[fn]+0x5c]	1	whitebox/WB_FRAME_FINDINGS.md:1
10bfebf7	func-entry	10bfebf7	123	1	0	code.c	gap	-	-	high	saved-gpr-scan|regnum-encoding|saved-gpr-mask: CORRECTS the W-FRAME `saved-gpr-mask` reading in one word: this is a SCAN, not a decision. It walks the block chain, and for every operand of kind 1 whose class nibble ((u16 at op+10) >> 12)...	14	whitebox/WB_CHOOSER_FINDINGS.md:5,whitebox/WB_FRAME_FINDINGS.md:5,BOARD.md:1,rungs/2026-08-08-wb-chooser.md:1,whitebox/WB_REGALLOC_FINDINGS.md:1,whitebox/WB_REGALLOC_PREREG.md:1
10bfec72	func-entry	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit: emits the prologue: bit 0 -> LR spill (10bfec7d), bit 2 -> frame (10bfed12); size = [fn+0x68] + 8*nSaved + 8 at 10bfed35	4	whitebox/WB_FRAME_FINDINGS.md:3,whitebox/WB_CHOOSER_FINDINGS.md:1
10bfec7d	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	1	whitebox/WB_FRAME_FINDINGS.md:1
10bfeca1	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	1	whitebox/WB_FRAME_FINDINGS.md:1
10bfecbf	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	2	whitebox/WB_FRAME_FINDINGS.md:2
10bfed10	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	1	whitebox/WB_FRAME_FINDINGS.md:1
10bfed12	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	3	whitebox/WB_FRAME_FINDINGS.md:2,rungs/2026-08-08-wb-frame.md:1
10bfed27	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	3	BOARD.md:1,whitebox/WB_FRAME_FINDINGS.md:1,whitebox/WB_REGALLOC_FINDINGS.md:1
10bfed2f	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	1	whitebox/WB_FRAME_FINDINGS.md:1
10bfed35	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	6	whitebox/WB_FRAME_FINDINGS.md:4,rungs/2026-08-08-wb-frame.md:2
10bfed39	in-func	10bfec72	211	1	3	code.c	gap	-	-	high	prolog-emit	1	whitebox/WB_FRAME_FINDINGS.md:1
10bfee89	func-entry	10bfee89	17	1	1	code.c	gap	-	-	unknown	-	3	whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:1
10bfee9a	func-entry	10bfee9a	17	1	1	code.c	gap	-	-	unknown	-	3	whitebox/WB_SELECT_FINDINGS.md:2,whitebox/WB_SELECT_FINDINGS_R2.md:1
10bff507	func-entry	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags: the per-function prologue flag word, one linear scan; bit 2 (the FRAME bit) is set at 10bff5f6 (`or eax,0x6`) and NOWHERE else in the image; the predicate it encodes was RETRACTED by the wb-frame obj grid (WB_FRAME_FINDINGS...	15	whitebox/WB_FRAME_FINDINGS.md:6,whitebox/WB_REGALLOC_FINDINGS.md:2,whitebox/WB_REGALLOC_PREREG.md:2,BOARD.md:1,rungs/2026-08-08-wb-frame.md:1,whitebox/WB_CHOOSER_FINDINGS.md:1
10bff544	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	1	whitebox/WB_FRAME_FINDINGS.md:1
10bff550	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	1	whitebox/WB_FRAME_FINDINGS.md:1
10bff559	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	1	whitebox/WB_FRAME_FINDINGS.md:1
10bff565	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	4	whitebox/WB_FRAME_FINDINGS.md:3,whitebox/WB_INLINE_FINDINGS.md:1
10bff56e	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	1	whitebox/WB_FRAME_FINDINGS.md:1
10bff573	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	4	whitebox/WB_FRAME_FINDINGS.md:3,whitebox/WB_REGALLOC_FINDINGS.md:1
10bff57c	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	1	whitebox/WB_FRAME_FINDINGS.md:1
10bff5dd	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	1	whitebox/WB_FRAME_FINDINGS.md:1
10bff5f2	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	1	whitebox/WB_FRAME_FINDINGS.md:1
10bff5f6	in-func	10bff507	257	2	0	code.c	gap	-	-	high	prolog-flags	4	whitebox/WB_FRAME_FINDINGS.md:3,rungs/2026-08-08-wb-frame.md:1
10bff785	func-entry	10bff785	140	1	0	code.c	gap	eh	P_EH.md	high	pdata-defer: pushes a 6-field 0x18-byte fixup {item, base, end, prologEnd, handler, !isMainBody} onto the array at DAT_10c385e4; entry[5] stored at 10bff7fd	2	BOARD.md:1,whitebox/WB_EH_FINDINGS.md:1
10bff7fd	in-func	10bff785	140	1	0	code.c	gap	-	-	high	pdata-defer	1	whitebox/WB_EH_FINDINGS.md:1
10bff811	func-entry	10bff811	187	1	0	code.c	gap	eh	P_EH.md	high	pdata-patch-pass: the deferred unwind-word pass, run once from 10b34325: word = (handler!=0)<<31 | 1<<30 | (len_words & 0x3FFFFF)<<8 | (prolog_words & 0xFF). OBJ-CONFIRMED on 8 records / 4 objs (WB_EH_FINDINGS §5.2)	6	whitebox/WB_EH_FINDINGS.md:4,BOARD.md:1,rungs/2026-08-08-wb-eh.md:1
10bff83a	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	1	whitebox/WB_EH_FINDINGS.md:1
10bff845	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	1	whitebox/WB_EH_FINDINGS.md:1
10bff848	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	1	whitebox/WB_EH_FINDINGS.md:1
10bff852	in-func	10bff811	187	1	0	code.c	gap	-	-	medium	pdata-prefix-correction: `sub eax,0x2` on the prologue length when a handler is present and the region is the function-start node; the paired length correction is at 10bff876. Consistent with every obj read, but DEGENERATE black-box — th...	2	whitebox/WB_EH_FINDINGS.md:2
10bff859	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	1	whitebox/WB_EH_FINDINGS.md:1
10bff85f	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-prolog-field: `and edi,0xff` — the prologue field is 8 bits, word bits 0..7	3	whitebox/WB_EH_FINDINGS.md:2,BOARD.md:1
10bff869	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	1	whitebox/WB_EH_FINDINGS.md:1
10bff86c	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	1	whitebox/WB_EH_FINDINGS.md:1
10bff876	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	2	whitebox/WB_EH_FINDINGS.md:2
10bff87d	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-bit31: `setne bl` on the handler argument; shifted to bit 31 at 10bff88b. Bit 31 is set iff the two-word {handler, handlerData} prefix is emitted — the SAME predicate. OBJ-CONFIRMED; rivals "has a language handler" and "has a prolo...	5	whitebox/WB_EH_FINDINGS.md:3,BOARD.md:1,rungs/2026-08-08-wb-eh.md:1
10bff880	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-len-field: `and eax,0x3fffff` — the length field is 22 bits, in word bits 8..29	4	whitebox/WB_EH_FINDINGS.md:3,BOARD.md:1
10bff88b	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	2	whitebox/WB_EH_FINDINGS.md:2
10bff88e	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	1	whitebox/WB_EH_FINDINGS.md:1
10bff893	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-bit30: `or ebx,0x400000` — bit 30 of the unwind word is set UNCONDITIONALLY for every .pdata record. Independently confirms the port's existing c2-core::coff::pdata::UNWIND_THIRTY_TWO_BIT	5	whitebox/WB_EH_FINDINGS.md:3,BOARD.md:1,rungs/2026-08-08-wb-eh.md:1
10bff899	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	2	whitebox/WB_EH_FINDINGS.md:2
10bff89c	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	1	whitebox/WB_EH_FINDINGS.md:1
10bff8a1	in-func	10bff811	187	1	0	code.c	gap	-	-	high	pdata-patch-pass	2	whitebox/WB_EH_FINDINGS.md:2
10bff95c	func-entry	10bff95c	327	2	11	code.c	gap	-	-	high	prolog-driver: p2/ppc/code.c prologue driver; flags = FUN_10bff507() | savedmask, forces bit 2 on the POGO path (DAT_10c3de20==1)	5	whitebox/WB_FRAME_FINDINGS.md:3,whitebox/WB_REGALLOC_FINDINGS.md:1,whitebox/WB_SELECT_FINDINGS.md:1
10bffb82	func-entry	10bffb82	396	2	9	code.c	gap	-	-	high	funclet-prolog: EH funclet prologue: frame = align16([fn+0x4c] + 0x2f), same flag word, allocation gated on size != 0 rather than on bit 2	0	-
10bffdd4	func-entry	10bffdd4	133	1	3	code.c	gap	-	-	unknown	-	1	whitebox/WB_CHOOSER_FINDINGS.md:1
10bffe59	func-entry	10bffe59	433	1	3	code.c	gap	-	-	unknown	-	1	whitebox/WB_CHOOSER_FINDINGS.md:1
10c00445	in-func	10c003b7	344	1	14	code.c	gap	-	-	unknown	-	3	whitebox/WB_REGALLOC_FINDINGS.md:2,BOARD.md:1
10c00913	in-func	10c00900	99	1	1	code.c	gap	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS.md:1
10c015a4	func-entry	10c015a4	423	1	1	code.c	gap	-	-	unknown	-	1	whitebox/WB_CHOOSER_FINDINGS.md:1
10c01d50	func-entry	10c01d50	466	1	8	inlnasm.c	in-anchor	-	-	unknown	-	2	whitebox/WB_FRAME_FINDINGS.md:1,whitebox/WB_LOOP_FINDINGS.md:1
10c029dd	in-func	10c027d3	8796	1	44	inlnasm.c	gap	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS.md:1
10c03112	in-func	10c027d3	8796	1	44	inlnasm.c	gap	-	-	unknown	-	1	whitebox/WB_LOOP_FINDINGS.md:1
10c032b8	in-func	10c027d3	8796	1	44	inlnasm.c	gap	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS.md:1
10c04cb9	func-entry	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	select-table-install|sel-table-install|emit.optab.install: Installs the 13 per-operator opcode tables into DAT_10c6fdac..DAT_10c6fddc; picks the -QVMX128 alternates (0x10c39000/0x10c390d0/0x10c39208/0x10c39270) when DAT_10c2e978 is set	38	BOARD.md:8,whitebox/WB_SELECT_FINDINGS.md:6,whitebox/WB_SELECT_FINDINGS_R2.md:5,rungs/2026-08-09-wb-selfit.md:3,rungs/2026-08-09-wb-tables.md:3,whitebox/WB_SELECT_RECONCILED.md:3
10c04cc0	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04cca	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04cd4	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04cde	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04ce8	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04cf2	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04cfc	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d06	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d10	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d1a	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d24	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d2e	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d38	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d42	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d44	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d4e	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d58	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d62	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	1	whitebox/WB_TABLES_FINDINGS.md:1
10c04d6c	in-func	10c04cb9	180	1	0	inlnasm.c	gap	-	-	high	emit.optab.install	2	whitebox/WB_TABLES_FINDINGS.md:2
10c04d6d	func-entry	10c04d6d	66	1	2	inlnasm.c	gap	-	-	unknown	-	1	rungs/2026-08-09-wb-tables.md:1
10c04daf	func-entry	10c04daf	91	6	0	inlnasm.c	gap	-	-	high	emit.mask.decompose: Rotate-mask decomposition. Returns 0xffffffff EXACTLY when the argument is a valid PPC rotate mask (contiguous run, wrapping allowed) and fills MB/ME; otherwise returns the residue (gaps between first and last run fi...	20	whitebox/WB_TABLES_FINDINGS.md:6,whitebox/WB_SELECT_RECONCILED.md:5,BOARD.md:4,rungs/2026-08-09-wb-tables.md:3,rungs/2026-08-09-wb-selfit.md:1,whitebox/WB_SELECT_FINDINGS_R2.md:1
10c04faf	func-entry	10c04faf	392	2	3	inlnasm.c	gap	regalloc	P_REGALLOC.md	high	reg-env-init: per-function register environment: DAT_10c6fd9c = the FRAME-POINTER register (2 = sp when none, 0x20 = r31 when needed); DAT_10c6fda8 = the volatile set r3..r12 / fp0..fp13 / cr0,cr1,cr6,cr7 / ctr / lr; DAT_10c6fda4 = reser...	10	whitebox/WB_REGALLOC_FINDINGS.md:7,BOARD.md:2,whitebox/WB_LOOP_FINDINGS.md:1
10c053a8	func-entry	10c053a8	63	13	5	inlnasm.c	gap	-	-	unknown	-	2	whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_FINDINGS_R2.md:1
10c053e7	func-entry	10c053e7	843	1	10	lower.c	in-anchor	-	-	unknown	-	7	whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_DAGORDER_FINDINGS.md:1,whitebox/WB_LOOP_FINDINGS.md:1,whitebox/WB_REGALLOC_FINDINGS.md:1,whitebox/WB_SELECT_FINDINGS.md:1,whitebox/WB_SELECT_PREREG.md:1
10c0634b	func-entry	10c0634b	384	10	14	lower.c	gap	-	-	high	select-add|sel-add: ADD lowering (tuple 0x2c5/0x327/0x328). Carry-in operand -> adde (7); carry-out -> addc (3); -1 operand -> addme (0xf); otherwise the add table 0x10c39340 by type index	6	whitebox/WB_SELECT_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS_R2.md:2,rungs/2026-08-09-wb-select2.md:1
10c064cb	func-entry	10c064cb	498	4	15	lower.c	gap	-	-	high	select-sub|sel-sub: SUB lowering (tuple 0x2c6/0x329/0x32a). Carry-in -> subfe (0x187); carry-out -> subfc (0x183); constant -> subfic (0x18b) or addi (0xb) with the constant negated; otherwise the sub table 0x10c393a8. Tail attaches an X...	7	whitebox/WB_SELECT_FINDINGS.md:3,whitebox/WB_SELECT_FINDINGS_R2.md:3,rungs/2026-08-09-wb-select2.md:1
10c06689	in-func	10c064cb	498	4	15	lower.c	gap	-	-	high	sel-sub	2	BOARD.md:1,whitebox/WB_SELECT_FINDINGS.md:1
10c06786	func-entry	10c06786	107	1	2	lower.c	gap	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS_R2.md:1
10c067f1	func-entry	10c067f1	253	2	12	lower.c	gap	-	-	high	select-mul: MUL lowering (tuple 0x2c7). Constant power of two -> FUN_10c06786 (shift); any other constant -> mulli (0x110); otherwise the mul table 0x10c39410. NO shift/add decomposition — obj-confirmed by calib cal_mul6/cal_mul8	7	whitebox/WB_SELECT_FINDINGS_R2.md:4,BOARD.md:2,whitebox/WB_SELECT_FINDINGS.md:1
10c068ee	func-entry	10c068ee	1475	1	17	lower.c	gap	-	-	high	select-div|sel-div: DIV lowering (tuple 0x2cd). Signed constant power of two -> srawi (0x147) / sradi (0x143) with an XER[CA] def, then opcode := addze (0x15) — the sign-bias idiom, obj-confirmed by grid cell S5. Anything else falls thro...	12	whitebox/WB_SELECT_FINDINGS.md:5,whitebox/WB_SELECT_FINDINGS_R2.md:4,BOARD.md:2,rungs/2026-08-09-wb-select2.md:1
10c06eb1	func-entry	10c06eb1	620	1	21	lower.c	gap	-	-	unknown	-	3	whitebox/WB_SELECT_FINDINGS_R2.md:2,whitebox/WB_SELECT_FINDINGS.md:1
10c0711d	func-entry	10c0711d	114	2	7	lower.c	gap	-	-	high	select-and: AND lowering (tuple 0x2ca). A constant operand mints the PSEUDO-op rlandi (0x26e) rather than selecting andi.; a register operand selects and (0x19). Obj-confirmed by cell S7 (clrlwi 3,3,24)	7	whitebox/WB_SELECT_FINDINGS_R2.md:4,BOARD.md:2,whitebox/WB_SELECT_FINDINGS.md:1
10c0718f	func-entry	10c0718f	117	2	6	lower.c	gap	-	-	high	select-or-xor: Shared OR/XOR lowering (tuple 0x2cb with (0x11d,0x121); 0x2cc with (0x26a,0x26c)). Immediate opcode iff operand 1 is a constant — NO 16-bit fit test, obj-confirmed by cell S8 (oris+ori for 0x12345)	8	whitebox/WB_SELECT_FINDINGS_R2.md:5,whitebox/WB_SELECT_FINDINGS.md:2,rungs/2026-08-09-wb-select2.md:1
10c07803	func-entry	10c07803	100	3	1	lower.c	gap	-	-	medium	select-signedness-flip: Value-range query used by 0x10c0eb17; when it succeeds and the constant does not fit the form its own type wants, the comparison's type nibble is REWRITTEN (1 -> 2, else -> 1) to reach an immediate form. Explains ...	6	whitebox/WB_SELECT_FINDINGS_R2.md:2,BOARD.md:1,rungs/2026-08-09-wb-select2.md:1,rungs/2026-08-09-wb-tables.md:1,whitebox/WB_TABLES_FINDINGS.md:1
10c07899	func-entry	10c07899	79	6	3	lower.c	gap	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS.md:1
10c07910	func-entry	10c07910	446	3	6	lower.c	gap	-	-	high	reg-slot-store: emits "store register R at offset D off r1"; register 0x53 takes the 0xe6 arm and emits no PPC instruction. CORRECTED by wb-regalloc: 0x53 is `lr`, not a "frame-establish pseudo-register" (register-name table 10b181c0). T...	4	whitebox/WB_FRAME_FINDINGS.md:3,whitebox/WB_REGALLOC_FINDINGS.md:1
10c07c6c	func-entry	10c07c6c	1915	1	21	lower.c	gap	-	-	unknown	-	1	whitebox/WB_CHOOSER_FINDINGS.md:1
10c083e7	func-entry	10c083e7	363	1	10	lower.c	gap	-	-	unknown	-	1	whitebox/WB_MEMCPY_FINDINGS.md:1
10c08483	in-func	10c083e7	363	1	10	lower.c	gap	-	-	unknown	-	4	whitebox/WB_MEMCPY_FINDINGS.md:3,BOARD.md:1
10c08e38	func-entry	10c08e38	784	18	7	lower.c	gap	-	-	unknown	-	1	whitebox/WB_SELECT_RECONCILED.md:1
10c09c81	func-entry	10c09c81	285	2	7	lower.c	gap	-	-	high	tuple-uses-ctr: the per-tuple CTR test. Machine tuples: refuse if the tuple uses/defs the CTR pseudo-symbol DAT_10c31008 or has an operand of register 0x54. Tuple-IR: refuse on opcodes 0x290/0x2bd/0x2dc/0x2e8/0x2ed, on a kind-0x12 branch...	8	whitebox/WB_LOOP_FINDINGS.md:6,BOARD.md:2
10c09d9e	func-entry	10c09d9e	28	1	2	lower.c	gap	-	-	unknown	-	1	whitebox/WB_SELECT_FINDINGS.md:1
10c0a170	func-entry	10c0a170	370	5	7	lower.c	gap	-	-	high	emit.mask.cost: Mask cost in WORDS: 0 -> 1; fits u16 or (m & 0xffff)==0 -> 1; contiguous non-wrapping -> 1; contiguous wrapping -> 2; residue contiguous -> 2; else 3. Read by 0x10c0a2e2 and by 0x10c1772b's tie. NOT visible in any obj	21	whitebox/WB_TABLES_FINDINGS.md:6,rungs/2026-08-09-wb-tables.md:4,whitebox/WB_SELECT_FINDINGS_R2.md:4,BOARD.md:3,whitebox/WB_SELECT_RECONCILED.md:3,whitebox/DISCLOSURE.md:1
