# DISASSEMBLY-DERIVED (tier 2: addresses, tu, label, hop;
# tier 1: the 53 file names, the string TEXT, the import names).
# GENERATED by docs/whitebox/scripts/build_funcs.py -- do not hand-edit.
# ONE ROW PER FUNCTION IN THE IMAGE -- the complement of ADDR.tsv,
# which has a row only for an address already cited or labelled.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# cover:   paged > labelled > cited > none
# conf:    a hand label's own confidence, else `mech` -- WEAKER than [R].
#          [R] says the instructions were read correctly; `mech` says only
#          that these tables join here.
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a
# hop:     undirected call-graph distance to the nearest paged/labelled
#          function; 0 = itself, >6 prints as `6+`, `-` = unreachable.
addr	size	kind	tu	tu_conf	subsys	page	cover	conf	label	ncallers	ncallees	hop	nstr	strings	nimp	imports
10bab106	43	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	1	3	0	-	0	-
10bab131	15	ghidra	pogoinline.c	gap	-	-	none	medium	only-from:pgo-client	1	0	4	0	-	0	-
10bab140	88	ghidra	pogoinline.c	gap	-	-	none	mech	-	2	3	3	0	-	0	-
10bab198	125	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	2	4	0	-	0	-
10bab215	190	ghidra	pogoinline.c	gap	-	-	none	medium	only-from:pgo-client	1	2	2	0	-	0	-
10bab2d3	136	ghidra	pogoinline.c	gap	-	-	none	mech	-	2	3	3	0	-	0	-
10bab35b	308	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bab48f	736	ghidra	pogoinline.c	gap	-	-	none	medium	only-from:pgo-client	1	5	2	0	-	0	-
10bab76f	264	ghidra	pogoinline.c	gap	-	-	none	medium	only-from:pgo-client	1	3	2	0	-	0	-
10bab877	7	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bab87e	101	ghidra	pogoinline.c	gap	-	-	none	mech	-	2	3	2	0	-	0	-
10bab8e3	84	ghidra	pogoinline.c	gap	-	-	none	mech	-	3	3	2	0	-	0	-
10bab937	276	ghidra	pogoinline.c	gap	-	-	none	mech	-	3	7	2	0	-	0	-
10baba4b	34	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	0	4	0	-	0	-
10baba6d	92	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	3	2	0	-	0	-
10babade	145	ghidra	pogoinline.c	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10babb6f	124	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	2	3	0	-	0	-
10babbeb	154	ghidra	pogoinline.c	gap	-	-	none	mech	-	5	5	2	0	-	0	-
10babc85	594	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	3	2	0	-	0	-
10babed7	593	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	3	2	0	-	0	-
10bac128	62	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	0	4	0	-	0	-
10bac166	270	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bac274	39	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bac29b	356	ghidra	pogoinline.c	gap	-	-	none	mech	-	2	3	2	0	-	0	-
10bac3ff	40	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	1	4	0	-	0	-
10bac427	306	ghidra	pogoinline.c	gap	-	-	none	mech	-	3	4	2	0	-	0	-
10bac559	47	ghidra	pogoinline.c	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10bac588	862	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	3	2	0	-	0	-
10bac8e6	159	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	6	2	0	-	0	-
10bac985	173	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	6	2	0	-	0	-
10baca32	116	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	5	2	0	-	0	-
10bacaa6	230	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	7	2	0	-	0	-
10bacb8c	927	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	11	2	1	PEEP:\tComparisons reordered near line %lu (%…	0	-
10bacf2b	748	ghidra	pogoinline.c	gap	-	-	none	mech	-	1	7	2	2	PEEP:\tConditional branches reordered near li… | PEEP:\tReordered conditional/unconditional br…	0	-
10bad217	221	ghidra	pogoopt.c	in-anchor	-	-	none	mech	-	1	9	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\po…	0	-
10bad2f4	215	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	1	OPT:\t%s  Before: %I64d  After: %I64d  (lower…	0	-
10bad3cb	97	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10bad42c	221	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	8	2	0	-	0	-
10bad509	81	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	3	2	0	-	0	-
10bad55a	258	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	4	2	0	-	0	-
10bad65c	46	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	3	0	-	0	-
10bad68a	52	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10bad6be	224	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10bad79e	1054	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	19	2	0	-	0	-
10badbbc	986	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	8	2	0	-	0	-
10badf96	199	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	7	3	0	-	0	-
10bae05d	390	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	4	2	0	-	0	-
10bae1e3	92	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	5	3	0	-	0	-
10bae23f	268	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	6	3	0	-	0	-
10bae34b	354	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	10	3	0	-	0	-
10bae4ad	181	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	4	3	0	-	0	-
10bae562	121	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	5	2	0	-	0	-
10bae5db	310	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	11	2	0	-	0	-
10bae711	82	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	5	2	1	Trace formation	0	-
10bae763	56	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	1	1	0	-	2	PogoDbGetErrorText,PogoDbGetLastError
10bae79c	513	ghidra	pogoopt.c	gap	-	-	labelled	high	pgo: NOT COFF: PogoDbOpen/ReadHeader; the 0x1f2 at 0x10bae868 is a pgodb field	1	2	0	1	_LTCG_	11	PogoDbCreateGlobalStreams,PogoDbGenerateModuleName,PogoDbGetDllVersion
10bae99d	29	ghidra	pogoopt.c	gap	-	-	none	mech	-	5	0	2	0	-	1	_vswprintf_c_l
10bae9ef	6	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	3	0	-	0	-
10bae9f5	13	ghidra	pogoopt.c	gap	-	-	none	mech	-	5	0	2	0	-	0	-
10baea02	22	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	3	0	-	0	-
10baea18	9	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	0	3	0	-	0	-
10baea21	43	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	5	1	1	0	-	1	PogoDbGetSymbol
10baea4c	4	ghidra	pogoopt.c	gap	-	-	none	mech	-	9	0	3	0	-	0	-
10baea50	152	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	5	0	2	0	-	5	PogoDbGetLogicalModule,PogoDbLocateFunctionRecord,PogoDbLookupId
10baeae8	7	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	2	0	-	0	-
10baeaef	62	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	2	0	-	1	PogoDbReadDataSetEx
10baeb2d	7	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	0	2	0	-	0	-
10baeb34	10	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	0	2	0	-	0	-
10baeb3e	10	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	0	2	0	-	0	-
10baeb48	9	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	3	0	-	0	-
10baeb51	10	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10baeb5b	10	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10baeb65	130	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	2	0	-	3	PogoDbGetLogicalModule,PogoDbLookupId,PogoDbReadLinearFlowInlinees
10baebe7	13	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10baebf4	14	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10baec02	7	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	3	0	3	0	-	0	-
10baec09	45	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	2	0	-	1	PogoDbReadSimpleProbeEx
10baec36	45	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	3	0	-	1	PogoDbReadValueProbeEx
10baec63	9	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	3	0	-	1	PogoDbReadValueProbeData
10baec6c	14	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	4	0	-	1	PogoDbReadBranchDataEx
10baec7a	13	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	2	0	3	0	-	1	PogoDbReadFunctionChecksum
10baec87	8	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	3	0	-	1	PogoDbWriteFunctionChecksum
10baec8f	8	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	3	0	-	1	PogoDbInitOffsetAllocation
10baec97	6	thunk	pogoopt.c	gap	-	-	none	high	thunk	1	0	3	0	-	0	-
10baec9d	6	thunk	pogoopt.c	gap	-	-	none	high	thunk	1	0	3	0	-	0	-
10baeca3	6	thunk	pogoopt.c	gap	-	-	none	high	thunk	1	0	3	0	-	0	-
10baeca9	29	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10baecc6	1847	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	8	2	15	Unable to open PGU log file %S\n | %s\n\t%s\n | \t%s\n	16	GetEnvironmentVariableW,PogoDbFormatTime_s,PogoDbGetSymbolW
10baf3fd	122	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	2	2	2	1	_LTCG_	3	PogoDbClose,PogoDbCloseModule,PogoDbUpdateHistory
10baf477	31	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	2	2	0	-	0	-
10baf496	6	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	4	0	-	0	-
10baf49c	9	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	4	0	-	0	-
10baf4a5	12	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10baf4b1	27	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	1	2	0	-	2	PogoDbGetSimpleData,PogoDbGetValueData
10baf4cc	31	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	1	2	0	-	0	-
10baf4eb	31	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	2	0	-	1	PogoDbGetLastFG
10baf50a	19	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	2	0	-	1	PogoDbReadFlowGraph
10baf51d	750	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	14	1	0	-	0	-
10baf80b	250	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	3	0	-	0	-
10baf905	409	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	8	3	0	-	0	-
10bafa9e	451	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	4	2	0	-	0	-
10bafc61	369	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	3	2	0	-	0	-
10bafdd2	45	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	2	3	0	-	0	-
10bafe3e	20	ghidra	pogoopt.c	gap	-	-	none	mech	-	5	0	2	0	-	0	-
10bafe52	162	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	4	1	0	-	0	-
10bafef4	80	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	2	3	0	-	0	-
10baff44	39	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	3	0	-	0	-
10baff6b	247	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	2	2	2	%lu of %lu (%6.2f%%) profiled functions will … | no profile data found in program database\n	0	-
10bb0062	119	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bb00d9	63	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	1	2	0	-	0	-
10bb0118	193	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	1	2	0	-	0	-
10bb01d9	127	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10bb0258	92	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	2	0	-	0	-
10bb02b4	26	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	1	2	0	-	0	-
10bb02ce	53	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bb0303	22	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bb0319	183	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	0	3	0	-	3	PogoDbStreamAppend,PogoDbStreamQueryCb,free
10bb03d0	92	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	1	3	0	-	3	PogoDbLookupId,PogoDbWriteLinearFlowInlinee,PogoDbWriteLinearFlowInlineesStart
10bb042c	110	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	2	2	0	-	4	PogoDbLookupId,PogoDbWritePartialInlineeEntry,PogoDbWritePartialInlineesEnd
10bb049a	14	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	1	3	0	-	0	-
10bb04a8	982	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	2	8	2	0	-	1	PogoDbReadFlowGraph
10bb087e	50	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	1	2	0	-	0	-
10bb08b0	48	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	2	2	0	-	0	-
10bb08e0	95	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	1	2	0	-	3	PogoDbGetLastFG,PogoDbReadFlowGraphInfo,PogoDbSetLastFG
10bb093f	37	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	3	2	0	-	0	-
10bb0964	848	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	10	2	0	-	0	-
10bb0cb4	445	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	5	2	0	-	0	-
10bb0e71	76	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	3	2	0	-	0	-
10bb0ebd	418	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	1	2	0	-	1	free
10bb105f	92	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	2	2	0	-	0	-
10bb10bb	46	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb10e9	26	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	1	2	0	-	0	-
10bb1103	354	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	2	9	2	0	-	2	PogoDbCloseFunction,PogoDbOpenFunction
10bb1265	102	ghidra	pogoopt.c	gap	-	-	none	mech	-	7	2	2	0	-	0	-
10bb12cb	271	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	3	2	0	-	0	-
10bb13da	493	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb15c7	146	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	5	2	0	-	0	-
10bb1659	320	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	8	1	0	-	0	-
10bb1799	1635	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	35	1	0	-	3	PogoDbReadDataSet,PogoDbReadFlowGraphInfo,PogoDbReadFunction
10bb1dfc	31	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	1	3	0	-	0	-
10bb1e1b	313	ghidra	pogoopt.c	gap	-	-	none	mech	-	5	7	2	0	-	0	-
10bb1f54	1788	ghidra	pogoopt.c	gap	-	-	none	high	pgo-client	1	11	2	1	/Speed %d, /Inline %d	13	PogoDbCloseFunction,PogoDbModifiedDataSets,PogoDbModifiedFunctionData
10bb2650	537	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	2	1	0	-	0	-
10bb2869	386	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	6	2	0	-	1	qsort
10bb29eb	66	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	8	2	0	-	0	-
10bb2a2d	138	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10bb2ab7	33	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10bb2ad8	493	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	6	1	0	-	0	-
10bb2cc5	16	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb2cd5	50	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	1	0	-	0	-
10bb2d07	25	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb2d20	32	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	1	1	0	-	0	-
10bb2d40	38	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10bb2d66	39	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10bb2d8d	80	ghidra	pogoopt.c	gap	-	-	none	mech	-	4	1	1	0	-	0	-
10bb2ddd	121	ghidra	pogoopt.c	gap	-	-	none	mech	-	4	1	1	0	-	0	-
10bb2e56	121	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10bb2ecf	128	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10bb2f4f	109	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10bb2fbc	109	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	1	1	0	-	0	-
10bb3029	151	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10bb30c0	119	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	1	1	0	-	0	-
10bb3137	119	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10bb31ae	45	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bb31db	27	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bb31f6	96	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	2	2	0	-	0	-
10bb3256	221	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	1	0	-	0	-
10bb3333	47	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb3362	29	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bb337f	501	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	5	2	0	-	0	-
10bb3574	62	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb35b2	71	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	3	2	0	-	0	-
10bb35f9	57	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb3632	340	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	4	2	0	-	0	-
10bb3786	429	ghidra	pogoopt.c	gap	-	-	none	mech	-	5	11	2	0	-	0	-
10bb3933	382	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	3	2	0	-	0	-
10bb3ab1	312	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	10	1	0	-	0	-
10bb3be9	426	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	12	1	0	-	0	-
10bb3d93	860	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	19	1	0	-	0	-
10bb40ef	2088	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	26	1	0	-	0	-
10bb4917	692	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	14	1	0	-	0	-
10bb4bcb	143	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	5	1	0	-	0	-
10bb4c5a	354	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	9	2	0	-	0	-
10bb4dbc	226	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	6	1	0	-	0	-
10bb4e9e	558	ghidra	pogoopt.c	gap	-	-	cited	mech	-	2	15	1	0	-	0	-
10bb50cc	115	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	9	1	1	Copy Elim	0	-
10bb513f	307	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	10	1	0	-	0	-
10bb5272	267	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	12	2	1	HCO Def Push	0	-
10bb537d	81	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	5	1	0	-	0	-
10bb53ce	310	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	7	2	0	-	0	-
10bb5504	26	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10bb551e	31	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb553d	467	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	6	2	0	-	0	-
10bb5710	50	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb5742	20	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	0	3	0	-	0	-
10bb5756	57	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bb578f	244	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb5883	106	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	4	0	-	0	-
10bb58ed	15	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	0	3	0	-	0	-
10bb58fc	87	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bb5953	240	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bb5a43	97	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	3	0	-	0	-
10bb5aa4	128	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	2	1	ERR:\tCase %d-%d is UNREACHED, yet has non-ze…	0	-
10bb5b24	465	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	8	2	0	-	0	-
10bb5cf5	485	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	3	2	0	-	0	-
10bb5eda	453	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	17	2	1	OPT:\tAdded value check on %u of src %d for v…	0	-
10bb609f	1499	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	30	2	0	-	0	-
10bb667a	372	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	4	1	0	-	0	-
10bb67ee	197	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	6	1	0	-	0	-
10bb68b3	127	ghidra	pogoopt.c	gap	-	-	none	mech	-	3	2	3	0	-	0	-
10bb6932	335	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	8	2	0	-	0	-
10bb6a81	572	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	10	2	1	OPT:\tAdded VCall check on line %u for '%s' (…	0	-
10bb6cbd	1602	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	10	2	0	-	0	-
10bb72ff	335	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	4	2	6	OPT:\tPulled out node %I64d for early compari… | OPT:\tCreated default node for %I64d (%u%%)\n | OPT:\tCreated default node for values %I64d..…	0	-
10bb744e	806	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	13	2	0	-	0	-
10bb7774	103	ghidra	pogoopt.c	gap	-	-	none	mech	-	4	4	2	0	-	0	-
10bb77db	68	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bb781f	29	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	2	2	0	-	0	-
10bb783c	97	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb789d	113	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	4	2	0	-	0	-
10bb792d	73	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10bb7976	150	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	3	1	0	-	0	-
10bb7a0c	19	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bb7a1f	96	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	0	2	0	-	0	-
10bb7a7f	36	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	2	0	2	0	-	0	-
10bb7aa3	783	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	7	1	0	-	0	-
10bb7db2	56	ghidra	pogoopt.c	gap	-	-	none	medium	only-from:pgo-client	1	0	2	0	-	0	-
10bb7dea	47	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10bb7e19	65	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10bb7e5a	84	ghidra	pogoopt.c	gap	-	-	none	mech	-	1	2	2	0	-	0	-
10bb7eae	37	ghidra	pogoopt.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10bb7ed3	795	ghidra	ptinl.c	in-anchor	inline	P_INLINE.md	none	mech	-	2	15	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\pt…	0	-
10bb81ee	78	ghidra	ptinl.c	gap	inline	P_INLINE.md	none	mech	-	3	2	2	0	-	0	-
10bb823c	46	ghidra	ptinl.c	gap	inline	P_INLINE.md	none	mech	-	1	0	3	0	-	0	-
10bb826a	1159	ghidra	ptinl.c	gap	inline	P_INLINE.md	none	mech	-	1	17	1	0	-	0	-
10bb86f1	198	ghidra	ptinl.c	gap	inline	P_INLINE.md	none	mech	-	2	4	1	0	-	0	-
10bb87b7	136	ghidra	ptinl.c	gap	inline	P_INLINE.md	none	mech	-	1	1	1	0	-	0	-
10bb883f	21	ghidra	ptinl.c	gap	inline	P_INLINE.md	none	mech	-	1	1	2	0	-	0	-
10bb8854	32	ghidra	ptinl.c	gap	inline	P_INLINE.md	none	mech	-	1	0	2	0	-	0	-
10bb8874	201	ghidra	ptinl.c	gap	inline	P_INLINE.md	none	mech	-	2	2	3	0	-	0	-
