# Diagnostic text from 1033/clui.dll's RT_STRING table — the number->text
# dictionary for c2.dll, which itself holds only the numbers. NOT disassembly:
# this is text the compiler prints, i.e. observable output. Generated by
# docs/whitebox/scripts/build_diagnostics.py; do not hand-edit.
id	code	text
4190	C4190	'%$I' has C-linkage specified, but returns UDT '%$pS' which is incompatible with C
4191	C4191	'%$L' : unsafe conversion from '%$T' to '%$T'%$NCalling this function through the result pointer may cause your program to fail
4192	C4192	automatically excluding '%s' while importing type library '%s'
4193	C4193	#pragma warning(pop) : no matching '#pragma warning(push)'
4194	C4194	#pragma start_map_region cannot be nested; ignored
4195	C4195	#pragma stop_map_region used without matching #pragma start_map_region; ignored
4196	C4196	expected '%$L' or '%$L'; found '%$L'
4197	C4197	'%$T' : top-level volatile in cast is ignored
4199	C4199	%s
4200	C4200	nonstandard extension used : zero-sized array in struct/union
4201	C4201	nonstandard extension used : nameless struct/union
4202	C4202	nonstandard extension used : '...': prototype parameter in name list illegal
4203	C4203	nonstandard extension used : union with static member variable
4204	C4204	nonstandard extension used : non-constant aggregate initializer
4205	C4205	nonstandard extension used : static function declaration in function scope
4206	C4206	nonstandard extension used : translation unit is empty
4207	C4207	nonstandard extension used : extended initializer form
4208	C4208	nonstandard extension used : delete [exp] - exp evaluated but ignored
4210	C4210	nonstandard extension used : function given file scope
4211	C4211	nonstandard extension used : redefined extern to static
4212	C4212	nonstandard extension used : function declaration used ellipsis
4213	C4213	nonstandard extension used : cast on l-value
4214	C4214	nonstandard extension used : bit field types other than int
4215	C4215	nonstandard extension used : long float
4216	C4216	nonstandard extension used : float long
4218	C4218	nonstandard extension used : must specify at least a storage class or a type
4220	C4220	varargs matches remaining parameters
4221	C4221	nonstandard extension used : '%$S' : cannot be initialized using address of automatic variable '%$pS'
4223	C4223	nonstandard extension used : non-lvalue array converted to pointer
4224	C4224	nonstandard extension used : formal parameter '%$S' was previously defined as a type
4226	C4226	nonstandard extension used : '%$I' is an obsolete keyword
4227	C4227	anachronism used : qualifiers on reference are ignored
4228	C4228	nonstandard extension used : qualifiers after comma in declarator list are ignored
4229	C4229	anachronism used : modifiers on data are ignored
4230	C4230	anachronism used : modifiers/qualifiers interspersed; qualifier ignored
4231	C4231	nonstandard extension used : '%$L' before template explicit instantiation
4232	C4232	nonstandard extension used : '%$S' : address of dllimport '%$pS' is not static, identity not guaranteed
4233	C4233	nonstandard extension used : '%$I' keyword only supported in C++, not C
4234	C4234	nonstandard extension used : '%$I' keyword reserved for future use
4235	C4235	nonstandard extension used : '%$I' keyword not supported on this architecture
4237	C4237	'%$I' keyword is not yet supported, but reserved for future use
4238	C4238	nonstandard extension used : class rvalue used as lvalue
4239	C4239	nonstandard extension used : '%$L' : conversion from '%$T' to '%$T'
4240	C4240	nonstandard extension used : access to '%$pS' now defined to be '%s', previously it was defined to be '%s'
4242	C4242	'%$L' : conversion from '%$T' to '%$T', possible loss of data
4243	C4243	%$L conversion from '%$T' to '%$T' exists, but is inaccessible
4244	C4244	'%$L' : conversion from '%$T' to '%$T', possible loss of data
4245	C4245	'%$L' : conversion from '%$T' to '%$T', signed/unsigned mismatch
4250	C4250	'%$C' : inherits '%$C::%$pS' via dominance
4251	C4251	'%$S' : %$B '%$pC' needs to have dll-interface to be used by clients of %$B '%$C'
4254	C4254	'%$L' : conversion from '%$T':'%d' to '%$T':'%d', possible loss of data
4255	C4255	'%$I' : no function prototype given: converting '()' to '(void)'
4256	C4256	'%$pD' : constructor for class with virtual bases has '...'; calls may not be compatible with older versions of Visual C++
4258	C4258	'%$I' : definition from the for loop is ignored; the definition from the enclosing scope is used
4263	C4263	'%$D' : member function does not override any base class virtual member function
4264	C4264	'%$pD' : no override available for virtual member function from base '%$pC'; function is hidden
4265	C4265	'%$S' : class has virtual functions, but destructor is not virtual%$N instances of this class may not be destructed correctly
4266	C4266	'%$pD' : no override available for virtual member function from base '%$pC'; function is hidden
4267	C4267	'%$L' : conversion from 'size_t' to '%$T', possible loss of data
4268	C4268	'%$S' : 'const' static/global data initialized with compiler generated default constructor fills the object with zeros
4269	C4269	'%$S' : 'const' automatic data initialized with compiler generated default constructor produces unreliable results
4272	C4272	'%$S' : is marked __declspec(dllimport); must specify native calling convention when importing a function.
4273	C4273	'%$S' : inconsistent dll linkage
4274	C4274	#ident ignored; see documentation for #pragma comment(exestr, 'string')
4275	C4275	non dll-interface %$B '%$pC' used as base for dll-interface %$B '%$pC'
4276	C4276	'%$S' : no prototype provided; assumed no parameters
4277	C4277	imported item '%$C::%$I' exists as both data member and function member; data member ignored
4278	C4278	'%$I': identifier in type library '%s' is already a macro; use the 'rename' qualifier
4279	C4279	'%$I': identifier in type library '%s' is a keyword; use the 'rename' qualifier
4280	C4280	'operator ->' was self recursive through type '%$pC'
4281	C4281	'operator ->' recursion occurred through type '%$pC'
4282	C4282	then through type '%$pC'
4283	C4283	and through type '%$pC'
4285	C4285	return type for '%$C::operator ->' is recursive if applied using infix notation
4286	C4286	'%$T' : is caught by base class ('%$T') on line %d
4287	C4287	'%$L' : unsigned/negative constant mismatch
4288	C4288	nonstandard extension used : '%$I' : loop control variable declared in the for-loop is used outside the for-loop scope; it conflicts with the declaration in the outer scope
4289	C4289	nonstandard extension used : '%$I' : loop control variable declared in the for-loop is used outside the for-loop scope
4290	C4290	C++ exception specification ignored except to indicate a function is not __declspec(nothrow)
4291	C4291	'%$pD' : no matching operator delete found; memory will not be freed if initialization throws an exception
4293	C4293	'%$L' : shift count negative or too big, undefined behavior
4295	C4295	'%$S' : array is too small to include a terminating null character
4296	C4296	'%$L' : expression is always %$M
4297	C4297	'%$S' : function assumed not to throw an exception but does
4298	C4298	'%$I': identifier in type library '%s' is already a macro; renaming to '__%$I'
4299	C4299	'%$I': identifier in type library '%s' is a keyword; renaming to '__%$I'
4302	C4302	'%$L' : truncation from '%$T' to '%$T'
4303	C4303	%$M from '%$T' to '%$T' is deprecated, use static_cast, __try_cast or dynamic_cast
4305	C4305	'%$L' : truncation from '%$T' to '%$T'
4306	C4306	'%$L' : conversion from '%$T' to '%$T' of greater size
4307	C4307	'%$L' : integral constant overflow
4308	C4308	negative integral constant converted to unsigned type
4309	C4309	'%$L' : truncation of constant value
4310	C4310	cast truncates constant value
4311	C4311	'%$L' : pointer truncation from '%$T' to '%$T'
4312	C4312	'%$L' : conversion from '%$T' to '%$T' of greater size
4313	C4313	'%s' : '%%%c' in format string conflicts with argument %d of type '%$T'
4314	C4314	expected pragma parameter to be '32' or '64'
4315	C4315	'%$S' : 'this' pointer for member '%$S' may not be aligned %d as expected by the constructor
4318	C4318	passing constant zero as the length to memset
4319	C4319	'%$L' : zero extending '%$T' to '%$T' of greater size
4321	C4321	automatically generating an IID for interface '%$S'
4322	C4322	automatically generating a CLSID for class '%$S'
4323	C4323	re-using registered CLSID for class '%$S'
4324	C4324	'%$S' : structure was padded due to __declspec(align())
4325	C4325	attributes for standard section '%s' ignored
4326	C4326	return type of '%$I' should be '%$M' instead of '%$T'
4327	C4327	'%$L' : indirection alignment of LHS (%d) is greater than RHS (%d)
4328	C4328	'%$*' : indirection alignment of formal parameter %d (%d) is greater than the actual argument alignment (%d)
4329	C4329	__declspec(align()) is ignored on enum
4333	C4333	'%$L' : right shift by too large amount, data loss
4334	C4334	'%$L' : result of 32-bit shift implicitly converted to 64 bits (was 64-bit shift intended?)
4335	C4335	Mac file format detected: please convert the source file to either DOS or UNIX format
4336	C4336	import cross-referenced type library '%s' before importing '%s'
4337	C4337	cross-referenced type library '%s' in '%s' is being automatically imported
4338	C4338	#pragma %s : standard section '%s' is used
4339	C4339	'%$S' : use of undefined type detected in CLR meta-data - use of this type may lead to a runtime exception
4340	C4340	'%$I' : value wrapped from positive to negative value
4341	C4341	'%$S' : signed value is out of range for enum constant
4342	C4342	behavior change: '%$S' called, but a member operator was called in previous versions
4343	C4343	#pragma optimize(%s,off) overrides /Og option
4344	C4344	behavior change: use of explicit template arguments results in call to '%$D'
4345	C4345	behavior change: an object of POD type constructed with an initializer of the form () will be default-initialized
4346	C4346	'%$S' : dependent name is not a type
4347	C4347	behavior change: '%$pD' is called instead of '%$pD'
4348	C4348	'%$pS' : redefinition of default parameter : parameter %d
4350	C4350	behavior change: '%$pD' called instead of '%$pD'
4351	C4351	new behavior: elements of array '%$S' will be default initialized
4352	C4352	'%$I' : intrinsic function already defined
4353	C4353	nonstandard extension used: constant 0 as function expression. Use '__noop' function intrinsic instead
4355	C4355	'this' : used in base member initializer list
4356	C4356	'%$S' : static data member cannot be initialized via derived class
4357	C4357	param array argument found in formal argument list for delegate '%$pS' ignored when generating '%$S'
4358	C4358	'%$L': return type of combined delegates is not 'void'; returned value is undefined
4359	C4359	'%$S': actual alignment (%d) is greater than the value specified in __declspec(align())
4362	C4362	'%$S': alignment greater than 8 bytes is not supported by CLR
4364	C4364	#using for assembly '%$I' previously seen at %s(%d) without as_friend attribute; as_friend not applied
